--- Render Session Started: 2025-11-28_16-16-11 ---
Blender: C:/Program Files (x86)/Steam/steamapps/common/Blender/blender.exe
Project: D:/Working/SETT/MV/MV0033/Working/MV0033_Luna and Frank 2Part.blend
Range: 2295 to 2300
----------------------------------------
Command: C:/Program Files (x86)/Steam/steamapps/common/Blender/blender.exe -b D:/Working/SETT/MV/MV0033/Working/MV0033_Luna and Frank 2Part.blend -s 2295 -e 2300 -a
🔄 blenderkit: Verbose is enabled
🔄 blenderkit: Read in JSON settings from file
ℹ️  blenderkit: Ports reordered so first port is now 62485 (previous index was 0) [16:16:12.286, client_lib.py:125]
Created history step a4860ba9-0e83-4c32-9a9f-63fb3f9933e9
ℹ️  blenderkit: Created new search history step [16:16:12.300, search.py:1751]
00:01.000  blend            | Read blend: "D:\Working\SETT\MV\MV0033\Working\MV0033_Luna and Frank 2Part.blend"
Blender 5.0.0 (hash a37564c4df7a built 2025-11-18 11:06:54)
Could not open as Ogawa file from provided streams.Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.

Unable to open Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Luna_01.abcD:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Victor_01.abcUnable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Frank_03.abc


00:07.531  render           | Rendering animation (frames 2295..2300)
00:07.547  render           | Start rendering: Scene, ViewLayer
00:07.547  render           | Engine: Cycles
Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.
Could not open as Ogawa file from provided streams.
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Victor_01.abc
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Frank_03.abc
Unable to open D:\Match Villains File System\Match Villains\3D\Blender\adno_PrisonCoin\Animations\PrisonCoin_abc\Luna_01.abc
00:14.703  render           | Mem: 1M | Synchronizing object | media (2)
04:00.422  render           | Mem: 11768M | Updating Geometry BVH Mesh 95/216 | Building BVH
04:00.468  render           | Mem: 11753M | Updating Geometry BVH Mesh 95/216 | Building OptiX acceleration structure
04:00.484  render           | Mem: 11724M | Updating Geometry BVH Mesh 96/216 | Building BVH
04:00.484  render           | Mem: 11708M | Updating Geometry BVH Mesh 96/216 | Building OptiX acceleration structure
04:00.500  render           | Mem: 11732M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.666 208/216 | Building BVH
04:00.500  render           | Mem: 11732M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.666 208/216 | Building OptiX acceleration structure
04:00.500  render           | Mem: 11732M | Updating Geometry BVH Mesh 97/216 | Building BVH
04:00.500  render           | Mem: 11717M | Updating Geometry BVH Mesh 97/216 | Building OptiX acceleration structure
04:00.500  render           | Mem: 11717M | Updating Geometry BVH Mesh 98/216 | Building BVH
04:00.500  render           | Mem: 11701M | Updating Geometry BVH Mesh 98/216 | Building OptiX acceleration structure
04:00.500  render           | Mem: 11701M | Updating Geometry BVH Mesh 99/216 | Building BVH
04:00.500  render           | Mem: 11687M | Updating Geometry BVH Mesh 99/216 | Building OptiX acceleration structure
04:00.500  render           | Mem: 11687M | Updating Geometry BVH Mesh 100/216 | Building BVH
04:00.500  render           | Mem: 11672M | Updating Geometry BVH Mesh 100/216 | Building OptiX acceleration structure
04:00.515  render           | Mem: 11680M | Updating Geometry BVH Mesh 101/216 | Building BVH
04:00.515  render           | Mem: 11664M | Updating Geometry BVH Mesh 101/216 | Building OptiX acceleration structure
04:00.515  render           | Mem: 11788M | Updating Geometry BVH Mesh 102/216 | Building BVH
04:00.562  render           | Mem: 11772M | Updating Geometry BVH Mesh 102/216 | Building OptiX acceleration structure
04:00.578  render           | Mem: 11765M | Updating Geometry BVH Mesh 103/216 | Building BVH
04:00.609  render           | Mem: 11749M | Updating Geometry BVH Mesh 103/216 | Building OptiX acceleration structure
04:00.609  render           | Mem: 11721M | Updating Geometry BVH Mesh 104/216 | Building BVH
04:00.609  render           | Mem: 11711M | Updating Geometry BVH Mesh 104/216 | Building OptiX acceleration structure
04:00.640  render           | Mem: 11816M | Updating Geometry BVH Mesh 105/216 | Building BVH
04:00.656  render           | Mem: 11800M | Updating Geometry BVH Mesh 105/216 | Building OptiX acceleration structure
04:00.656  render           | Mem: 11760M | Updating Geometry BVH Mesh 106/216 | Building BVH
04:00.656  render           | Mem: 11745M | Updating Geometry BVH Mesh 106/216 | Building OptiX acceleration structure
04:00.672  render           | Mem: 11727M | Updating Geometry BVH Aset_nature_rock_S_vd5scae_LOD5.654 207/216 | Building BVH
04:00.672  render           | Mem: 11756M | Updating Geometry BVH Aset_nature_rock_S_vd5scae_LOD5.654 207/216 | Building OptiX acceleration structure
04:00.672  render           | Mem: 11756M | Updating Geometry BVH Mesh 107/216 | Building BVH
04:00.672  render           | Mem: 11740M | Updating Geometry BVH Mesh 107/216 | Building OptiX acceleration structure
04:00.687  render           | Mem: 11756M | Updating Geometry BVH Mesh 108/216 | Building BVH
04:00.687  render           | Mem: 11777M | Updating Geometry BVH Mesh 108/216 | Building OptiX acceleration structure
04:00.687  render           | Mem: 11788M | Updating Geometry BVH Mesh 109/216 | Building BVH
04:00.703  render           | Mem: 11772M | Updating Geometry BVH Mesh 109/216 | Building OptiX acceleration structure
04:00.703  render           | Mem: 11773M | Updating Geometry BVH Mesh 110/216 | Building BVH
04:00.703  render           | Mem: 11757M | Updating Geometry BVH Mesh 110/216 | Building OptiX acceleration structure
04:00.703  render           | Mem: 11734M | Updating Geometry BVH Mesh 111/216 | Building BVH
04:00.718  render           | Mem: 11725M | Updating Geometry BVH Mesh 111/216 | Building OptiX acceleration structure
04:00.734  render           | Mem: 11803M | Updating Geometry BVH Mesh 112/216 | Building BVH
04:00.734  render           | Mem: 11787M | Updating Geometry BVH Mesh 112/216 | Building OptiX acceleration structure
04:00.734  render           | Mem: 11761M | Updating Geometry BVH Mesh 113/216 | Building BVH
04:00.734  render           | Mem: 11746M | Updating Geometry BVH Mesh 113/216 | Building OptiX acceleration structure
04:00.750  render           | Mem: 11761M | Updating Geometry BVH Mesh 114/216 | Building BVH
04:00.750  render           | Mem: 11793M | Updating Geometry BVH Mesh 114/216 | Building OptiX acceleration structure
04:00.765  render           | Mem: 11753M | Updating Geometry BVH Mesh 115/216 | Building BVH
04:00.765  render           | Mem: 11785M | Updating Geometry BVH Mesh 115/216 | Building OptiX acceleration structure
04:00.765  render           | Mem: 11786M | Updating Geometry BVH Mesh 116/216 | Building BVH
04:00.781  render           | Mem: 11776M | Updating Geometry BVH Mesh 116/216 | Building OptiX acceleration structure
04:00.781  render           | Mem: 11720M | Updating Geometry BVH Aset_nature_rock_S_vgjjae1mw_LOD5.654 206/216 | Building BVH
04:00.781  render           | Mem: 11753M | Updating Geometry BVH Aset_nature_rock_S_vgjjae1mw_LOD5.654 206/216 | Building OptiX acceleration structure
04:00.781  render           | Mem: 11753M | Updating Geometry BVH Mesh 117/216 | Building BVH
04:00.781  render           | Mem: 11777M | Updating Geometry BVH Mesh 117/216 | Building OptiX acceleration structure
04:00.797  render           | Mem: 11795M | Updating Geometry BVH Mesh 118/216 | Building BVH
04:00.797  render           | Mem: 11773M | Updating Geometry BVH Mesh 118/216 | Building OptiX acceleration structure
04:00.812  render           | Mem: 11803M | Updating Geometry BVH Mesh 119/216 | Building BVH
04:00.812  render           | Mem: 11789M | Updating Geometry BVH Mesh 119/216 | Building OptiX acceleration structure
04:00.812  render           | Mem: 11761M | Updating Geometry BVH Mesh 120/216 | Building BVH
04:00.812  render           | Mem: 11752M | Updating Geometry BVH Mesh 120/216 | Building OptiX acceleration structure
04:00.828  render           | Mem: 11794M | Updating Geometry BVH Mesh 121/216 | Building BVH
04:00.828  render           | Mem: 11785M | Updating Geometry BVH Mesh 121/216 | Building OptiX acceleration structure
04:00.843  render           | Mem: 11786M | Updating Geometry BVH Mesh 122/216 | Building BVH
04:00.843  render           | Mem: 11771M | Updating Geometry BVH Mesh 122/216 | Building OptiX acceleration structure
04:00.843  render           | Mem: 11795M | Updating Geometry BVH Mesh 123/216 | Building BVH
04:00.859  render           | Mem: 11780M | Updating Geometry BVH Mesh 123/216 | Building OptiX acceleration structure
04:00.859  render           | Mem: 11774M | Updating Geometry BVH Mesh 124/216 | Building BVH
04:00.859  render           | Mem: 11758M | Updating Geometry BVH Mesh 124/216 | Building OptiX acceleration structure
04:00.875  render           | Mem: 11743M | Updating Geometry BVH Mesh 125/216 | Building BVH
04:00.875  render           | Mem: 11722M | Updating Geometry BVH Mesh 125/216 | Building OptiX acceleration structure
04:00.875  render           | Mem: 11729M | Updating Geometry BVH Aset_nature_rock_S_wdbnahj_00_LOD5.653 205/216 | Building BVH
04:00.875  render           | Mem: 11729M | Updating Geometry BVH Mesh 126/216 | Building BVH
04:00.875  render           | Mem: 11767M | Updating Geometry BVH Mesh 126/216 | Building OptiX acceleration structure
04:00.890  render           | Mem: 11773M | Updating Geometry BVH Mesh 127/216 | Building BVH
04:00.890  render           | Mem: 11725M | Updating Geometry BVH Mesh 127/216 | Building OptiX acceleration structure
04:00.906  render           | Mem: 11783M | Updating Geometry BVH Mesh 128/216 | Building BVH
04:00.906  render           | Mem: 11765M | Updating Geometry BVH Mesh 128/216 | Building OptiX acceleration structure
04:00.922  render           | Mem: 11794M | Updating Geometry BVH Mesh 129/216 | Building BVH
04:00.922  render           | Mem: 11778M | Updating Geometry BVH Mesh 129/216 | Building OptiX acceleration structure
04:00.937  render           | Mem: 11742M | Updating Geometry BVH Mesh 130/216 | Building BVH
04:00.937  render           | Mem: 11726M | Updating Geometry BVH Mesh 130/216 | Building OptiX acceleration structure
04:00.937  render           | Mem: 11802M | Updating Geometry BVH Mesh 131/216 | Building BVH
04:00.953  render           | Mem: 11786M | Updating Geometry BVH Mesh 131/216 | Building OptiX acceleration structure
04:00.953  render           | Mem: 11747M | Updating Geometry BVH Mesh 132/216 | Building BVH
04:00.953  render           | Mem: 11738M | Updating Geometry BVH Mesh 132/216 | Building OptiX acceleration structure
04:00.968  render           | Mem: 11803M | Updating Geometry BVH Mesh 133/216 | Building BVH
04:00.968  render           | Mem: 11785M | Updating Geometry BVH Mesh 133/216 | Building OptiX acceleration structure
04:00.968  render           | Mem: 11785M | Updating Geometry BVH Mesh 134/216 | Building BVH
04:00.984  render           | Mem: 11767M | Updating Geometry BVH Mesh 134/216 | Building OptiX acceleration structure
04:00.984  render           | Mem: 11792M | Updating Geometry BVH Mesh 135/216 | Building BVH
04:00.984  render           | Mem: 11775M | Updating Geometry BVH Mesh 135/216 | Building OptiX acceleration structure
04:01.000  render           | Mem: 11677M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.657 204/216 | Building BVH
04:01.000  render           | Mem: 11710M | Updating Geometry BVH Aset_nature_rock_S_vmjebem_LOD5.657 204/216 | Building OptiX acceleration structure
04:01.000  render           | Mem: 11751M | Updating Geometry BVH Mesh 136/216 | Building BVH
04:01.000  render           | Mem: 11703M | Updating Geometry BVH Mesh 136/216 | Building OptiX acceleration structure
04:01.000  render           | Mem: 11646M | Updating Geometry BVH Plane.001 137/216 | Building BVH
04:01.000  render           | Mem: 11750M | Updating Geometry BVH Plane.001 137/216 | Building OptiX acceleration structure
04:01.047  render           | Mem: 11728M | Updating Geometry BVH Plane.002 138/216 | Building BVH
04:01.047  render           | Mem: 11765M | Updating Geometry BVH Plane.002 138/216 | Building OptiX acceleration structure
04:01.062  render           | Mem: 11729M | Updating Geometry BVH Plane.020 139/216 | Building BVH
04:01.062  render           | Mem: 11762M | Updating Geometry BVH Plane.020 139/216 | Building OptiX acceleration structure
04:01.062  render           | Mem: 11804M | Updating Geometry BVH Plane 140/216 | Building BVH
04:01.062  render           | Mem: 11782M | Updating Geometry BVH Plane 140/216 | Building OptiX acceleration structure
04:01.078  render           | Mem: 11753M | Updating Geometry BVH Mesh 141/216 | Building BVH
04:01.078  render           | Mem: 11740M | Updating Geometry BVH Mesh 141/216 | Building OptiX acceleration structure
04:01.093  render           | Mem: 11772M | Updating Geometry BVH Mesh 142/216 | Building BVH
04:01.093  render           | Mem: 11749M | Updating Geometry BVH Mesh 142/216 | Building OptiX acceleration structure
04:01.093  render           | Mem: 11705M | Updating Geometry BVH Mesh 143/216 | Building BVH
04:01.093  render           | Mem: 11702M | Updating Geometry BVH Mesh 143/216 | Building OptiX acceleration structure
04:01.093  render           | Mem: 11702M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.665 203/216 | Building BVH
04:01.093  render           | Mem: 11739M | Updating Geometry BVH Aset_nature_rock_S_wffnebus_00_LOD5.665 203/216 | Building OptiX acceleration structure
04:01.125  render           | Mem: 11885M | Updating Geometry BVH Mesh 144/216 | Building BVH
04:01.125  render           | Mem: 11227M | Updating Geometry BVH Mesh 144/216 | Building OptiX acceleration structure
04:01.140  render           | Mem: 11050M | Updating Geometry BVH Mesh 145/216 | Building BVH
04:01.140  render           | Mem: 11039M | Updating Geometry BVH Mesh 145/216 | Building OptiX acceleration structure
04:01.140  render           | Mem: 11076M | Updating Geometry BVH Mesh 146/216 | Building BVH
04:01.140  render           | Mem: 11112M | Updating Geometry BVH Mesh 146/216 | Building OptiX acceleration structure
04:01.156  render           | Mem: 11143M | Updating Geometry BVH Mesh 147/216 | Building BVH
04:01.156  render           | Mem: 11139M | Updating Geometry BVH Mesh 147/216 | Building OptiX acceleration structure
04:01.156  render           | Mem: 11066M | Updating Geometry BVH Mesh 148/216 | Building BVH
04:01.156  render           | Mem: 11063M | Updating Geometry BVH Mesh 148/216 | Building OptiX acceleration structure
04:01.156  render           | Mem: 11063M | Updating Geometry BVH Cylinder 150/216 | Building BVH
04:01.156  render           | Mem: 11063M | Updating Geometry BVH Mesh 149/216 | Building BVH
04:01.156  render           | Mem: 11108M | Updating Geometry BVH Mesh 149/216 | Building OptiX acceleration structure
04:01.172  render           | Mem: 11060M | Updating Geometry BVH Mesh 151/216 | Building BVH
04:01.172  render           | Mem: 11121M | Updating Geometry BVH Mesh 151/216 | Building OptiX acceleration structure
04:01.187  render           | Mem: 11088M | Updating Geometry BVH 3DModel_Retopo 152/216 | Building BVH
04:01.187  render           | Mem: 11080M | Updating Geometry BVH 3DModel_Retopo 152/216 | Building OptiX acceleration structure
04:01.187  render           | Mem: 11094M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.658 202/216 | Building BVH
04:01.187  render           | Mem: 11121M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.658 202/216 | Building OptiX acceleration structure
04:01.187  render           | Mem: 11111M | Updating Geometry BVH Circle 153/216 | Building BVH
04:01.203  render           | Mem: 11064M | Updating Geometry BVH Circle 153/216 | Building OptiX acceleration structure
04:01.203  render           | Mem: 11131M | Updating Geometry BVH Cylinder.003 154/216 | Building BVH
04:01.203  render           | Mem: 11131M | Updating Geometry BVH Cylinder.003 154/216 | Building OptiX acceleration structure
04:01.203  render           | Mem: 11062M | Updating Geometry BVH Plane.018 155/216 | Building BVH
04:01.203  render           | Mem: 11083M | Updating Geometry BVH Plane.018 155/216 | Building OptiX acceleration structure
04:01.343  render           | Mem: 11724M | Updating Geometry BVH Cylinder.004 156/216 | Building BVH
04:01.343  render           | Mem: 11724M | Updating Geometry BVH Cylinder.004 156/216 | Building OptiX acceleration structure
04:01.343  render           | Mem: 11724M | Updating Geometry BVH Cube.079 157/216 | Building BVH
04:01.343  render           | Mem: 11730M | Updating Geometry BVH Cube.079 157/216 | Building OptiX acceleration structure
04:01.343  render           | Mem: 11723M | Updating Geometry BVH Cylinder.001 158/216 | Building BVH
04:01.343  render           | Mem: 11730M | Updating Geometry BVH Cylinder.001 158/216 | Building OptiX acceleration structure
04:01.359  render           | Mem: 11725M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.002 159/216 | Building BVH
04:01.359  render           | Mem: 11725M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.002 159/216 | Building OptiX acceleration structure
04:01.359  render           | Mem: 11725M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.652 160/216 | Building BVH
04:01.359  render           | Mem: 11747M | Updating Geometry BVH Aset_nature_rock_S_vd5scez_LOD5.652 160/216 | Building OptiX acceleration structure
